"Stock Code","Description","Unit"
"AURM001908","Blackcurrant Juice (PI 2307)  Powder (Pharm)","KG"
"AURM001909","Vaccinium Macrocarpon         (Cranberry) Ext (70E:30W)     50:1 (Non-Pharm)","KG"
"AURM001910","RBK Propolis (95E:5W)         (70 Propolis/30 Pollen) (5:1) (Pharm)","KG"
"AURM001911","Ginkgo Biloba Leaf Ext        (50E:50W) 50:1 (FG Assay)     (Pharm)","KG"
"AURM001913","Magnesium Aluminometasilicate (Non-Pharm)","KG"
"AURM001914","Blueberry Fruit Powder        (Non-Pharm)","KG"
"AURM001915","Gelatin Powder (AU/KO/NZ)     (Pharm)","KG"
"AURM001916","Ovine Placenta Powder (120:1) (Non-Pharm)","KG"
"AURM001917","Oyster Shell Powder           (Pharm)","KG"
"AURM001918","Vegetable Capsule Shell White ""0"" (Non-Pharm)","CAPS"
"AURM001919","Instant Whole Milk Powder (NZ)(OC) (Non-Pharm)","KG"
"AURM001920","Papaya Powder (Non-Pharm)","KG"
"AURM001921","Pueraria Mirifica Root Ext    (100W) 4:1 (Non-Pharm)","KG"
"AURM001922","Propolis Powder (Quercetin    Assay) (AB Free) (95E:5W) 5:1 (Pharm)","KG"
"AURM001923","Instant Whole Milk Powder (AU)(MG) (Non-Pharm)","KG"
"AURM001924","Beta-carotene (10%) Beadlet   (Pharm)","KG"
"AURM001925","Tagetes Erecta (Marigold)     Flower Ext (20% Lutein)       (60E:40W) 10:1 (Pharm)","KG"
"AURM001926","Epimedium Sagittatum Ext      (90E:10W) 15:1 (Non-Pharn)","KG"
"AURM001927","Panax Ginseng Root Ext        (50E:50W) 10:1 (Non-Pharm)","KG"
"AURM001928","Saw Palmetto Fruit Ext (CO2)  10:1 (Non-Pharm)","KG"
"AURM001929","Tribulus Terrestris Fruit Ext (100W) 100:1 (Non-Pharm)","KG"
"AURM001930","Capsule Shell White 00 (Veg)  (Pharm)","CAPS"
"AURM001931","Maca Root Extract (70E:30W)   4:1 (Pharm)","KG"
"AURM001932","Gelpro Marine Calcium         (Hydroxyapatite) (Non-Pharm)","KG"
"AURM001933","Gelpro Bovine Calcium         (Hydroxyapatite) (Non-Pharm)","KG"
"AURM001934","Shark Cartilage Powder        (China) (Pharm)","KG"
"AURM001935","Grass Fed Beef Liver Powder   (Non-Pharm)","KG"
"AURM001936","Grape Seed Extract (70E:30W)  (95% Proanthocyanidins) 120:1 (Pharm)","KG"
"AURM001937","Polygonum Cuspidatum          (85E:15W) 200:1 (Pharm)","KG"
"AURM001938","Ferrous Bisglycinate Chelate  (Pharm)","KG"
"AURM001939","Strawberry Flavour Powder     (PI 109139) (Pharm)","KG"
"AURM001940","Natural Blueberry Flavour     (Non-Pharm)","KG"
"AURM001941","Propolis Powder (95E:5W) 5:1  (Non-Pharm) (RM578)","KG"
"AURM001942","Capsule Shells 00 White       (Non-Pharm) (RM824)","CAPS"
"AURM001943","Vegetable Capsule Shell       Clear 00 (Car&PA)             (Non-Pharm)(RM1898)","CAPS"
"AURM001944","Lysine Hydrochloride          (Non-Pharm) (RM1901)","KG"
"AURM001945","Gelatin Powder (AU/KO/NZ)     (Non-Pharm) (RM1915)","KG"
"AURM001946","Cocoa Powder Alkalised (Pharm)","KG"
"AURM001947","Premium Organic Propolis      (9% Quercetin) (95E:5W) 5:1   (Pharm)","KG"
"AURM001948","Standard Organic Propolis     (9% Quercetin) (95E:5W) 5:1   (Pharm)","KG"
"AURM001949","Vitamin D3 Dry 100 CWS        (PI 1351) (Pharm)","KG"
"AURM001950","Homart Flax Seed Oil          (Non-Pharm)","KG"
"AURM001951","Homart Squalene (Non-Pharm)","KG"
"AURM001952","Homart Shark Liver Oil        (Non-Pharm)","KG"
"AURM001953","Calcium Citrate (Pharm)","KG"
"AURM001954","Milk Calcium (27%) Powder     (Pharm)","KG"
"AURM001955","Skim Milk Powder (NZ)         (Non-Pharm)","KG"
"AURM001956","Microrganics Wheat Grass      Powder (Organic) (Non-Pharm)","KG"
"AURM001957","Microrganics Freeze Dried AcaiPowder (Organic) (Non-Pharm)","KG"
"AURM001958","Omega 3 Fish Oil 1000mg+Vit E SG Capsules (AU/KO/AR/NZ/CN/BR/US) (Pharm)","CAPS"
"AURM001959","Brilliant Scarlet 4R AluminiumLake (Pharm)","KG"
"AURM001960","Instant Whole Milk Powder     (Westland) (Non-Pharm)","KG"
"AURM001961","Omega 3 1000mg + Vit E SG     Capsules (SC) (Pharm)","CAPS"
"AURM001962","Propolis 1000mg SG Capsules   (SC) (Pharm)","CAPS"
"AURM001963","Propolis 2000mg SG Capsules   (SC) (Pharm)","CAPS"
"AURM001964","Instant Whole Milk Powder     (Fonterra NZ) (Non-Pharm)","KG"
"AURM001965","Kids Omega 3 Fish Oil 500mg   SG Capsules (SC) (Pharm)","CAPS"
"AURM001966","Instant Whole Milk Powder (NZ)(Pharm)","KG"
"AURM001967","DHA Oil 40% (Alga) (Life)     (Pharm)","KG"
"AURM001968","Calcium Carbonate 90% Granular(Pharm)","KG"
"AURM001969","Panax Ginseng Root Dry Ext    Conc (50E:50W) 10:1 (Pharm)","KG"
"AURM001970","Encapsule Soya Lecithin Liquid(Low Vis) (Pharm)","KG"
"AURM001971","Fish Oil Concentrate 30/20    (Pharm)","KG"
"AURM001972","Lutein Oil 10% (Pharm)","KG"
"AURM001973","Skim Milk Powder (Fonterra NZ)(Non-Pharm)","KG"
"AURM001974","Lepidium Meyenii (Maca) Tuber Dry Ext Conc (100W) 4:1       (Pharm)","KG"
"AURM001975","Epimedium Sagittatum Dry Ext  Conc (90E:10W) 15:1 (Pharm)","KG"
"AURM001976","Paullinia Cupana (Guarana)    Seed  Dry Ext Conc (100W)     5:1 (Pharm)","KG"
"AURM001977","Tribulus Terrestris Fruit Dry Ext Conc (100W) 100:1 (Pharm)","KG"
"AURM001978","Schisandra Chinensis Fruit DryExt Conc (85E:15W) 20:1       (Pharm)","KG"
"AURM001979","Opadry Blue (PI 107220)       (Pharm)","KG"
"AURM001980","Carnauba Wax (Pharm)","KG"
"AURM001981","Natural Legend Cordyceps      Sinensis (Cs-4) (Pharm)","KG"
"AURM001982","Sorbitol Solution 70%         (Non-crystalising) (Pharm)","KG"
"AURM001983","Mushroom Powder (Non-Pharm)","KG"
"AURM001984","Icing Sugar Pure (White       Granulated Sugar) (Non-Pharm)","KG"
"AURM001985","Microcrystalline Cellulose 101(Non-Pharm)","KG"
"AURM001986","Whey Protein Powder (34%)     (Non-Pharm)","KG"
"AURM001987","Glucose Syrup (Non-Pharm)","KG"
"AURM001988","Medium Chain Triglycerides    (Non-Pharm)","KG"
"AURM001989","Fructose Powder (Non-Pharm)","KG"
"AURM001990","Instant Whole Milk Powder     (NT Test) (AU) (Non-Pharm)","KG"
"AURM001991","Caramel Liquid (Non-Pharm)","KG"
"AURM001992","Apium Graveolens (Celery) SeedExt (Malto) (50E:50W) 10:1    (Non-Pharm)","KG"
"AURM001993","Amorphous Silica (Non-Pharm)","KG"
"AURM001994","Oyster Powder (Pharm)","KG"
"AURM001995","Hydrogenated Coconut Oil      (Pharm)","KG"
"AURM001996","Acerola Cherry Powder         (Non-Pharm)","KG"
"AURM001997","Morella Rubra Powder          (Non-Pharm)","KG"
"AURM001998","Beetroot Powder (Non-Pharm)","KG"
"AURM001999","Guava Leaf Extract (Dextrin)  (100W) 5:1 (Non-Pharm)","KG"
"AURM002000","Pomegranate Juice Powder      (Non-Pharm)","KG"
"AURM002001","Vitamin and Mineral Premix    for RTM (KMC Collagen Powder) (Non-Pharm)","KG"
"AURM002002","Microrganics Febico Organic   Spirulina Powder (Non-Pharm)","KG"
"AURM002003","Soya Lecithin Liquid          (PC Assay) (Pharm)","KG"
"AURM002004","Euphrasia Officinalia         (Eyebright) Ext (Malto+Silica)(70E:30W) 4:1 (Pharm)","KG"
"AURM002005","Vitis Vinifera (Grape Seed)   Ext (70E:30W & 100EA) 120:1   (Pharm)","KG"
"AURM002006","Tegetes Erecta (Marigold)     Flower Ext (5% Lutein) (95E:5W40:1 (Pharm)","KG"
"AURM002007","Calcium Hydrogen Phosphate    Dihydrate (Fine) (Pharm)","KG"
"AURM002008","Bilberry (Vaccinum Myrtilus)  Fruit Ext (Malto) (75E:25W)   100:1 (Pharm)","KG"
"AURM002009","Mushroom Powder (Vit D2       12000 IU) (Non-Pharm)","KG"
"AURM002010","Sorbitol DC Powder (Non-Pharm)","KG"
"AURM002011","Compressible Sugar (Non-Pharm)","KG"
"AURM002012","Zinc Yeast (10%) (Non-Pharm)","KG"
"AURM002013","Wellmune Dispersible Powder   (Baker's Yeast Beta Glucan)   F3005 (PI 115614) (Non-Pharm)","KG"
"AURM002014","Hydrogenated Coconut Oil      (Non-Pharm)","KG"
"AURM002015","RBK Organic Propolis          (8%Quercetin)(95E:5W)5:1      (Non-Pharm)","KG"
"AURM002016","RBK Propolis Powder 5:1       (AB Free) (as supplied)       (Non-Pharm)","KG"
"AURM002017","Lactose Monohydrate           (Non-Pharm)","KG"
"AURM002018","Vegetable Oil with Mushroom   Natural Vitamin D2 (Non-Pharm)","KG"
"AURM002019","Propolis Ext (Carob) (95E:5W) 10:1 (RBK) (Pharm)","KG"
"AURM002020","Ginkgo Biloba Leaf Ext (100E) 50:1 (Pharm)","KG"
"AURM002021","Opadry Complete Film Coating  System 03M640002 Pink         (PI114258)(Pharm)","KG"
"AURM002022","Nature's Care Glucosamine     Hydrochloride (5%PVPK)        DC Granules (Pharm)","KG"
"AURM002023","Gelatin Powder (240 Bloom)    (AU/NZ/BR) (Non-Pharm)","KG"
"AURM002024","Chaga Mushroom Fructification Ext (Malto) (30E:70W) 20:1    (Non-Pharm)","KG"
"AURM002025","Bovine Lactoferrin 95%        (AU) (Non-Pharm)","KG"
"AURM002026","Lemon Juice Powder 13:1       (Non-Pharm)","KG"
"AURM002027","Natural Lemon Flavour         (Non-Pharm)","KG"
"AURM002028","Tagetes Erecta (Marigold)     Flower Ext(55.8% Lutein Ester)(10NH:1EA) 300:1 (Non-Pharm)","KG"
"AURM002029","Sunflower Oil (Non-Pharm)","KG"
"AURM002030","Lecithin Liquid (Low Vis)     (Pharm)","KG"
"AURM002031","Propolis Ext Powder (95E:5W)  (12% Flavone) 5:1             (Aurinda Only) (Pharm)","KG"
"AURM002032","N-Acetylneuraminic Acid Powder(Non-Pharm)","KG"
"AURM002033","Galactooligosaccharides Powder90% (Non-Pharm)","KG"
"AURM002034","Neurio Bovine Lactoferrin 95% (AU) (Non-Pharm)","KG"
"AURM002035","Zeaxanthin (20%) Oil (Pharm)","KG"
"AURM002036","Concentrated Fish Omega-3     Triglycerides (36/24) (Pharm)","KG"
"AURM002037","Vitamin A  Acetate (1.5MIU/g) Oil (Pharm)","KG"
"AURM002038","Hydrogenated Vegetable Oil    (Type II) (Non-GMO) (Pharm)","KG"
"AURM002039","Apium Graveolens (Celery) SeedExt (Malto) (50E:50W) 100:1   (Non-GMO) (Pharm)","KG"
"AURM002040","Achyranthes Bidentata         (Ox Knee) Root Ext (Malto)    (30E:70W) 10:1 (Pharm)","KG"
"AURM002041","Bio-E Ascophyllum Nodosum     (Non-Pharm)","KG"
"AURM002042","Bio-E Lemon Balm Extract 5%   (Non-Pharm)","KG"
"AURM002043","Bio-E Withania Root 12:1      (Non-Pharm)","KG"
"AURM002044","Bio-E Ginger Root 5:1         (Non-Pharm)","KG"
"AURM002045","Bio-E Valeriana Root 4:1      (Non-Pharm)","KG"
"AURM002046","Bio-E Magnesium Stearate      (Non-Pharm)","KG"
"AURM002047","Bio-E Cellulose               Microcrystalline (Non-Pharm)","KG"
"AURM002048","Bio-E Chitin (Non-Pharm)","KG"
"AURM002049","Bio-E Calcium Hydrogen        Phosphate (Non-Pharm)","KG"
"AURM002050","Bio-E Colloidal Anhydrous     Silica (Non-Pharm)","KG"
"AURM002051","Bio-E Opadry II White Film    Coating Powder (Non-Pharm)","KG"
"AURM002052","Bio-E Iron Oxide Yellow       (Non-Pharm)","KG"
"AURM002053","Bio-E Brilliant Blue          (Non-Pharm)","KG"
"AURM002054","Bovine Colostrum Powder       (20% IgG) (USA) (Non-Pharm)","KG"
"AURM002055","Nature's Care Colostrum Powder(45 IgG)(Pre-mixed)(Non-Pharm)","KG"
"AURM002056","Vida Glow Premium Fish        Collagen Powder (Non-Pharm)","KG"
"AURM002057","Lime Oil Distilled (Pharm)","KG"
"AURM002058","Lemon Oil Distilled (Pharm)","KG"
"AURM002059","Vanillin Powder (Pharm)","KG"
"AURM002060","Glucosamine Hydrochloride     (5%PVP) DC Granules (Pharm)","KG"
"AURM002061","Macrogol (PEG) 400 Liquid     (Pharm)","KG"
"AURM002062","Hypromellose (2910) Powder    (Pharm)","KG"
"AURM002063","Macrogol (PEG) 8000 Powder    (Pharm)","KG"
"AURM002064","Olive Oil (Unrefined) (AU)    (Non-Pharm)","KG"
"AURM002065","Ferrous Sulphate Heptahydrate Powder (Non-Pharm)","KG"
"AURM002066","Calcium Citrate Tetrahydrate  Powder (Non-Pharm)","KG"
"AURM002067","Vitamin and Mineral Premix    Powder (RE27496/A) (Pharm)","KG"
"AURM002068","Bifidobacterium Lactis HN019  (300B) Powder (Non-Pharm)","KG"
"AURM002069","Bifidobacterium Lactis Bi-07  (300B) Powder (Non-Pharm)","KG"
"AURM002070","Lactobacillus Rhamnosus HN001 (450B) Powder (Non-Pharm)","KG"
"AURM002071","Tolerase (TM) L Powder        (Non-Pharm)","KG"
"AURM002072","Instant Whole Milk Powder     (SPC111387)(Low Moist)(NZ)    (Non-Pharm)","KG"
"AURM002073","Nicotinic Acid BP (Granules)  (Pharm)","KG"
"AURM002074","Quercetin (95%) Granules      (Pharm)","KG"
"AURM002075","Reynoutria Japonica Root Ext  (50% Resveratrol) (85E:15W)   (100:1)(Pharm)","KG"
"AURM002076","L-Leucine (5% HPMC) Granules  (Pharm)","KG"
"AURM002077","Oyster Powder 20:1            (Non-Pharm)","KG"
"AURM002078","Stachyose 70% Powder          (Non-Pharm)","KG"
"AURM002079","Vitamin D3V 1miu/g Oil        PI 127213 (Pharm)","KG"
"AURM002080","Medium Chain Triglycerides    (Pharm)","KG"
"AURM002081","Camellia sinensis (Green Tea) Leaf Ext (Dextrin)(100% Ethyl acetate) 15:1 (Pharm)","KG"
"AURM002082","Soy Phosphatidylserine-       Enriched Soy Lecithin Powder  70% (Pharm)","KG"
"AURM002083","Ginkgo Biloba Leaf Ext        (70E:30W) Powder 50:1 (Pharm)","KG"
"AURM002084","Empty Gelatin Capsule Size 00 Natural PI 3617 (Pharm)","CAPS"
"AURM002085","Hydroxycitrate Complex (Pharm)","KG"
"AURM002087","OPADRY II complete film       coating system 85G68918 White PI 11378 (Pharm)","KG"
"AURM002088","Bovine Colostrum Powder (25%  IgG) (USA)                    (Non-Pharm)","KG"
"AURM002089","Boundary BW Olea Europaea (Olive) Leaf Ext (6% Oleuropein)  (100% W) 4.5:1 Powder (Pharm)","KG"
"AURM002090","Boundary BW Olea Europaea (Olive) Leaf Ext (10% Oleuropein) (100% W) 4.5:1 Powder (Pharm)","KG"
"AURM002091","Lepidium Meyenii (Maca) Tuber Ext (Maltodextrin) (70E:30W)  10:1 Powder (Pharm)","KG"
"AURM002092","Magnesium Gluconate (Pharm)","KG"
"AURM002093","Empty HPMC Capsule Size 00    Maroon (Pharm)","CAPS"
"AURM002094","Fish Hydrolysed Collagen      (Pharm)","KG"
"AURM002095","Bovine Colostrum Powder (20%  IgG) (USA) (CHN STD)          (Non-Pharm)","KG"
"AURM002096","Gelatin Powder (200 Bloom)    (AU/NZ/BR/SA/CN) (Pharm)","KG"
"AURM002097","Empty HPMC Capsule Size 0     White Op (Pharm)","CAPS"
"AURM002098","Goat Whey Protein Concentrate (CHN STD) (Non-Pharm)","KG"
"AURM002099","DHA (40%) Algal Oil (CHN STD) (Non-Pharm)","KG"
"AURM002100","Menaquinone 7 (Vitamin K2)    2000ppm Oil (Pharm)","KG"
"AURM002101","Menaquinone 7 (Vitamin K2)    1500ppm Oil (Pharm)","KG"
"AURM002102","FloraGLO Lutein 20% SAF       PI 107011 (Pharm)","KG"
"AURM002103","OPTISHARP Natural Zeaxanthin  14% Safflower Oil PI 111396   (Pharm)","KG"
"AURM002104","Whey Protein Isolate 90%      Powder (CHN STD) (Non-Pharm)","KG"
"AURM002107","Rosa Rugosa (Rose Flower)     Flower Ext (Malto) (50E:50W)  4:1 Powder (Pharm)","KG"
"AURM002108","Vaccinium Macrocarpon         (Cranberry) Fruit Ext (100W)  50:1 Powder (Pharm)","KG"
"AURM002109","Vitex Agnus-Castus (Chasteberry) Fruit Ext (Malto&SiO2)     (75E:25W) 5.1:1 Powder (Pharm)","KG"
"AURM002110","Evening Primrose Oil 60%      Powder (Tapioca Starch &      Malto) (Pharm)","KG"
"AURM002111","Empty HPMC Capsule Size 0 PinkOp (Pharm)","CAPS"
"AURM002112","Whey Protein Co-Isolate (IgG  25%) (CHN STD) (Non-Pharm)","KG"
"AURM002113","Pregelatinised Maize Starch   (Pharm)","KG"
"AURM002114","Dried Fermentate (EpiCor)     (Non-Pharm)","KG"
"AURM002115","Withania Somnifera            (Ashwagandha) Root Ext        (70E:30W) 20:1 (5%Malto) (Phar","KG"
"AURM002116","Borago Officinalis (Borage)   Seed Oil (20% GLA) (Refined)  (Pharm)","KG"
"AURM002117","Citrus Bioflavonoids 35% Ext  (85E:15W) (45% Malto) (Pharm)","KG"
"AURM002118","Potassium Iodide (Pharm)","KG"
"AURM002119","Hydrolysed Collagen Cod Skin  (Pharm)","KG"
"AURM002120","Phyllanthus Emblica (Amla)    Fruit Extract (30E:70W) 30:1  Powder (Pharm)","KG"
"AURM002121","Lactulose (Isomerized Lactose)Powder (CHN STD) (Non-Pharm)","KG"
"AURM002122","Disodium Ethylenediamine      Tetraacetate (CHN STD)        (Non-Pharm)","KG"
"AURM002123","Acerola Fruit Juice Powder    (34% Vitamin C)               (CHN STD) (Non-Pharm)","KG"
"AURM002124","Astaxanthin (3%) Powder       (40%SiO2) (Pharm)","KG"
"AURM002125","OPADRY II Complete Film       Coating System 85F140126 Pink PI 139592 (Pharm)","KG"
"AURM002126","DL-Malic Acid (Non-Pharm)","KG"
"AURM002127","Carmine (Malto) (Pharm)","KG"
"AURM002128","Potassium Sorbate (CHN STD)   (Non-Pharm)","KG"
"AURM002129","Bifidobacterium Breve M-16V   (Corn Starch) (Non-Pharm)","KG"
"AURM002130","Sodium Benzoate Granule       (CHN STD) (Non-Pharm)","KG"
"AURM002131","Lemon Myrtle Liquid Flavour   (Non-Pharm)","KG"
"AURM002132","Manuka Honey Liquid Flavour   (Non-Pharm)","KG"
"AURM002133","Astaxanthin Esters (3%) Powder(China) (Pharm)","KG"
"AURM002134","Vitamin Premix Powder         (181071-Vit) (Non-Pharm)","KG"
"AURM002135","Mineral Premix Powder (181071-Min) (Non-Pharm)","KG"
"AURM002136","Vitamin Premix Powder (181072-Vit) (Non-Pharm)","KG"
"AURM002137","Mineral Premix Powder (181072-Min) (Non-Pharm)","KG"
"AURM002138","Vitamin Premix Powder (181073-Vit) (Non-Pharm)","KG"
"AURM002139","Mineral Premix Powder (181073-Min) (Non-Pharm)","KG"
"AURM002140","BB12 Bifidobacterium Lactis   (Non-Pharm)","KG"
"AURM002141","Hydrolysed Whey Protein       (Non-Pharm)","KG"
"AURM002142","Full Cream Milk Powder        (Lactose Free)                (CHN STD) (Non-Pharm)","KG"
"AURM002143","Whey Protein Concentrate      Powder (30% alpha-Lactalbumin)(CHN STD) (Non-Pharm)","KG"
"AURM002144","Whey Protein Concentrate      (30% Lactoferrin) (CHN STD)   (Non-Pharm)","KG"
"AURM002145","Astragalus Membranaceus Root  (30E:70W) 20-25:1             (1-10%Malto) (Pharm)","KG"
"AURM002146","Glehnia Littoralis Root Ext   (30E:70W) 10:1                (1-10%Malto) (Pharm)","KG"
"AURM002147","Morus Alba Leaf Ext           (30E:70W) 8:1                 (1-10%Malto) (Pharm)","KG"
"AURM002148","Platycodon Grandiflorus Root  Ext (30E:70W) 10:1            (1-10%Malto) (Pharm)","KG"
"AURM002149","Apple Liquid Flavour Natural  (Non-Pharm)","KG"
"AURM002150","Green Tea Liquid Flavour      (Non-Pharm)","KG"
"AURM002151","Goat Colostrum Powder         (CHN STD) (Non-Pharm)","KG"
"AURM002152","Lactase  Powder                (CHN STD) (Non-Pharm)","KG"
"AURM002153","Elderberry Red Powder         (Non-Pharm)","KG"
"AURM002154","SERENOA REPENS (SAW PALMETTO) FRUIT EXT (C02) 4.7:1 POWDER  (PHARM)","KG"
"AURM002155","Ligustrum lucidum Fruit       Ext Powder (Maltodextrin)     (70E:30W)(10:1)(Pharm)","KG"
"AURM002156","Eclipta Prostrata Herb Ext    Granules (Maltodextrin)       (70E:30W)(10:1)(Pharm)","KG"
"AURM002157","Biotin (Pharm)","GM"
"AURM002158","Echinacea Purpurea Juice Ext  (45:1) Powder (Pharm)","KG"
"AURM002159","Valeriana Officinalis Root Ext(Malto) (30E:70W) 4:1 Powder  (Pharm)","KG"
"AURM002160","Humulus Lupulus Flower Ext    (Malto) (30E:70W) 10:1 Powder (Pharm)","KG"
"AURM002161","Melissa Officinalis Leaves Ext(Malto) (30E:70W)7:1 Powder   (Pharm)","KG"
"AURM002162","Panax (Korean) Ginseng Root   Ext (Dextrin) (100W) 4:1      Powder (Pharm)","KG"
"AURM002163","Aurinda Propolis 500mg        Soft Gel Capsules (Sphere)    (Non-pharm)","CAPS"
"AURM002164","Milk Powder Whole A2          (Organic) (NZ) (CHN STD)      (Non-Pharm)","KG"
"AURM002165","Zinc Chelate (20% Zn)         Rice Based (Pharm)","KG"
"AURM002166","Dimocarpus Longan Fruit Ext   (Maltodextrin)(30E:70W)       10:1 Granular (Pharm)","KG"
"AURM002167","Nelumbo Nucifera Seed Germ    Ext (Maltodextrin)            (30E:70W) 4:1 Granular (Pharm)","KG"
"AURM002168"," Strawberry Juice Powder      (Tapioca Maltodextrin)        (CHN STD) (Non-Pharm)","KG"
"AURM002169","Echinacea Purpurea Herb Ext   (70E:30W) 15:1 Powder (Pharm)","KG"
"AURM002170","Ziziphus Jujuba Var. Spinosa  Seed Ext (Dextrin) (65E:35W)  5:1 Powder (Pharm)","KG"
"AURM002171","OPADRY II Complete Film       Coating System 85F100024      PURPLE PI 139705 (Pharm)","KG"
"AURM002172","OPADRY II Complete Film       Coating System 85F675018-CN   GREY PI 139696 (Pharm)","KG"
"AURM002173","OPADRY II complete film       coating system 85F19250 Clear PI 11509 (Pharm)","KG"
"AURM002174","RBK Propolis 5G Soft Gel      Capsules (YB)(KO)(Pharm)","CAPS"
"AURM002175","Whey Protein Isolate          95% Powder                    (GB/AU) (Non-Pharm)","KG"
"AURM002176","Schisandra Chinensis Fruit    Extract (Maltodextrin)        (30E:70W) 10:1 Powder (Pharm)","KG"
"AURM002177","Vitamin Premix Powder         (200577-Vit)                  (CHN STD) (Non-Pharm)","KG"
"AURM002178","Mineral Premix Powder         (200577-Min)                  (CHN STD) (Non-Pharm)","KG"
"AURM002179","Choline Premix Powder         (200577-Choline)              (CHN STD) (Non-Pharm)","KG"
"AURM002180","Astragalus membranaceus       Root Ext (20E:80W) 20-25:1    Granular (1-10% Malto) (Pharm)","KG"
"AURM002181","Whey Protein Isolate 90%      Powder (43% Alpha-Lactalbumin)(CHN STD) (Non-Pharm)","KG"
"AURM002182","Ascorbic Acid 97% DC Granule  (HPMC Tartaric Acid) (Pharm)","KG"
"AURM002183","Resistant Maltodextrin Powder  (CHN STD) (Non-Pharm)","KG"
"AURM002184","Orange Juice Powder           (CHN STD) (Non-Pharm)","KG"
"AURM002185","Grape Powder                  (CHN STD) (Non-Pharm)","KG"
"AURM002186","Whey Protein Co-Isolate Powder(8% Lysine) (CHN STD)         (Non-Pharm)","KG"
"AURM002187","Colostrum Basic Protein Powder(CHN STD) (Non-Pharm)","KG"
"AURM002188","Nonfat Dry Milk Powder        (Skim Milk Powder)            (AU) (Pharm)","KG"
"AURM002189","VESIsorb delivery system      431AUS PI 107858 (Pharm)","KG"
"AURM002190","Citrus Bioflavonoids Extract  Powder (30%) (90E:10W) (Pharm)","KG"
"AURM002191","BASF ProvonaPure 400:200 TG(1)PI 109674 (Pharm)","KG"
"AURM002192","Palm Tocotrienols Complex Oil (Pharm)","KG"
"AURM002194","Glucomannan 90% Powder        (GB/AU) (Non-Pharm)","KG"
"AURM002195","Celery Seed Powder (GB/AU)    (Non-Pharm)","KG"
"AURM002196","Coffee Powder (100% Robusta   Coffee) (GB/AU) (Non-Pharm)","KG"
"AURM002198","Coffee Powder (Arabica)       (GB/AU) (Non-Pharm)","KG"
"AURM002199","Turmeric Powder               (GB/AU) (Non-Pharm)","KG"
"AURM002200","High Selenium Yeast           2000 ppm Powder (Pharm)","KG"
"AURM002201","Arginine Powder (Pharm)","KG"
"AURM002202","Acacia Gum (Fibregum B) Powder(AU/GB) (Non-Pharm)","KG"
"AURM002203","Empty Hard Gelatin Capsule    Size 00 Clear 51A/Clear 51A   PI 11138 (Pharm)","EACH"
"AURM002204","Vitamin B12 0.1% WS Spray     Dried PI 1426 (Pharm)","KG"
"AURM002205","Vitis Vinifera                Dry Seed Ext                  (70E:30W) 120:1 Powder (Pharm)","KG"
"AURM002206","Vanilla Flavour  EI 7287      PI 111199(AU/GB) (Non-Pharm)","KG"
"AURM002207","Siraitia Grosvenorii (Monk    Fruit) Fruit Ext Powder (100W)(Non-Pharm)","KG"
